MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20010508,Southeast,8.52,91.48,60.88,31.32,18.37,2.77,2001-05-08,2001-05-14,1
20010508,West,66.09,33.91,25.67,13.06,0.35,0.00,2001-05-08,2001-05-14,1
20010501,High Plains,85.52,14.48,5.52,1.10,0.00,0.00,2001-05-01,2001-05-07,1
20010501,Midwest,73.73,26.27,16.66,0.00,0.00,0.00,2001-05-01,2001-05-07,1
20010501,Northeast,94.04,5.96,2.41,0.00,0.00,0.00,2001-05-01,2001-05-07,1
20010501,South,67.37,32.63,12.19,1.68,0.03,0.00,2001-05-01,2001-05-07,1
20010501,Southeast,35.10,64.90,49.87,25.42,13.27,2.77,2001-05-01,2001-05-07,1
20010501,West,66.08,33.92,25.67,13.06,0.43,0.00,2001-05-01,2001-05-07,1
20010424,High Plains,83.33,16.67,5.52,1.10,0.00,0.00,2001-04-24,2001-04-30,1
20010424,Midwest,81.44,18.56,5.69,0.00,0.00,0.00,2001-04-24,2001-04-30,1
20010424,Northeast,94.73,5.27,0.02,0.00,0.00,0.00,2001-04-24,2001-04-30,1
20010424,South,72.78,27.22,8.38,1.16,0.03,0.00,2001-04-24,2001-04-30,1
20010424,Southeast,30.61,69.39,49.63,25.04,13.27,2.77,2001-04-24,2001-04-30,1
20010424,West,65.86,34.14,25.41,13.06,0.43,0.00,2001-04-24,2001-04-30,1
20010417,High Plains,80.52,19.48,5.52,1.10,0.00,0.00,2001-04-17,2001-04-23,1
20010417,Midwest,86.20,13.80,1.76,0.00,0.00,0.00,2001-04-17,2001-04-23,1
20010417,Northeast,91.23,8.77,0.02,0.00,0.00,0.00,2001-04-17,2001-04-23,1
20010417,South,72.57,27.43,7.65,1.15,0.03,0.00,2001-04-17,2001-04-23,1
20010417,Southeast,31.80,68.20,49.63,23.81,13.27,2.77,2001-04-17,2001-04-23,1
20010417,West,65.38,34.62,25.41,13.06,0.43,0.00,2001-04-17,2001-04-23,1
20010410,High Plains,76.46,23.54,5.52,1.10,0.00,0.00,2001-04-10,2001-04-16,1
20010410,Midwest,81.58,18.42,0.98,0.00,0.00,0.00,2001-04-10,2001-04-16,1
20010410,Northeast,89.96,10.04,0.04,0.00,0.00,0.00,2001-04-10,2001-04-16,1
20010410,South,77.21,22.79,8.35,1.37,0.03,0.00,2001-04-10,2001-04-16,1
20010410,Southeast,31.91,68.09,49.13,22.86,12.16,2.13,2001-04-10,2001-04-16,1
20010410,West,65.61,34.39,25.28,13.06,0.43,0.00,2001-04-10,2001-04-16,1
20010403,High Plains,73.82,26.18,5.44,1.10,0.00,0.00,2001-04-03,2001-04-09,1
20010403,Midwest,75.33,24.67,1.34,0.00,0.00,0.00,2001-04-03,2001-04-09,1
20010403,Northeast,81.59,18.41,0.04,0.00,0.00,0.00,2001-04-03,2001-04-09,1
20010403,South,79.80,20.20,7.77,1.37,0.03,0.00,2001-04-03,2001-04-09,1
20010403,Southeast,27.00,73.00,50.56,22.86,12.16,1.87,2001-04-03,2001-04-09,1
20010403,West,64.51,35.49,24.06,13.04,0.43,0.00,2001-04-03,2001-04-09,1
20010327,High Plains,73.72,26.28,8.94,1.68,0.00,0.00,2001-03-27,2001-04-02,1
20010327,Midwest,76.39,23.61,0.00,0.00,0.00,0.00,2001-03-27,2001-04-02,1
20010327,Northeast,79.66,20.34,0.16,0.00,0.00,0.00,2001-03-27,2001-04-02,1
20010327,South,81.80,18.20,7.93,1.39,0.03,0.00,2001-03-27,2001-04-02,1
20010327,Southeast,21.94,78.06,56.14,30.23,15.13,6.67,2001-03-27,2001-04-02,1
20010327,West,65.54,34.46,24.47,11.54,0.01,0.00,2001-03-27,2001-04-02,1
20010320,High Plains,73.72,26.28,8.94,1.68,0.00,0.00,2001-03-20,2001-03-26,1
20010320,Midwest,96.19,3.81,0.00,0.00,0.00,0.00,2001-03-20,2001-03-26,1
20010320,Northeast,87.48,12.52,0.25,0.00,0.00,0.00,2001-03-20,2001-03-26,1
20010320,South,80.80,19.20,7.95,1.39,0.03,0.00,2001-03-20,2001-03-26,1
20010320,Southeast,20.68,79.32,59.56,30.22,15.58,7.09,2001-03-20,2001-03-26,1
20010320,West,65.54,34.46,24.47,11.54,0.01,0.00,2001-03-20,2001-03-26,1
20010313,High Plains,73.48,26.52,8.44,1.68,0.00,0.00,2001-03-13,2001-03-19,1
20010313,Midwest,97.62,2.38,0.00,0.00,0.00,0.00,2001-03-13,2001-03-19,1
20010313,Northeast,85.50,14.50,0.27,0.00,0.00,0.00,2001-03-13,2001-03-19,1
20010313,South,79.03,20.97,7.95,1.57,0.03,0.00,2001-03-13,2001-03-19,1
20010313,Southeast,20.06,79.94,61.71,31.36,16.39,7.34,2001-03-13,2001-03-19,1
20010313,West,66.20,33.80,23.42,10.44,0.01,0.00,2001-03-13,2001-03-19,1
20010306,High Plains,76.58,23.42,8.44,0.00,0.00,0.00,2001-03-06,2001-03-12,1
20010306,Midwest,97.66,2.34,0.58,0.00,0.00,0.00,2001-03-06,2001-03-12,1
20010306,Northeast,85.52,14.48,0.27,0.00,0.00,0.00,2001-03-06,2001-03-12,1
20010306,South,78.86,21.14,7.90,1.94,0.03,0.00,2001-03-06,2001-03-12,1
20010306,Southeast,21.62,78.38,63.06,39.65,17.08,7.34,2001-03-06,2001-03-12,1
20010306,West,66.96,33.04,23.41,2.30,0.01,0.00,2001-03-06,2001-03-12,1
20010227,High Plains,76.01,23.99,8.47,0.00,0.00,0.00,2001-02-27,2001-03-05,1
20010227,Midwest,97.71,2.29,0.58,0.00,0.00,0.00,2001-02-27,2001-03-05,1
20010227,Northeast,83.18,16.82,0.27,0.00,0.00,0.00,2001-02-27,2001-03-05,1
20010227,South,75.74,24.26,7.97,2.14,0.03,0.00,2001-02-27,2001-03-05,1
20010227,Southeast,14.07,85.93,72.43,42.39,17.90,7.60,2001-02-27,2001-03-05,1
20010227,West,66.96,33.04,22.55,2.09,0.01,0.00,2001-02-27,2001-03-05,1
20010220,High Plains,72.61,27.39,8.87,0.00,0.00,0.00,2001-02-20,2001-02-26,1
20010220,Midwest,96.76,3.24,0.97,0.00,0.00,0.00,2001-02-20,2001-02-26,1
20010220,Northeast,85.59,14.41,0.27,0.00,0.00,0.00,2001-02-20,2001-02-26,1
20010220,South,74.62,25.38,8.27,2.14,0.05,0.00,2001-02-20,2001-02-26,1
20010220,Southeast,13.09,86.91,72.43,42.33,17.74,6.63,2001-02-20,2001-02-26,1
20010220,West,68.99,31.01,22.20,2.08,0.00,0.00,2001-02-20,2001-02-26,1
20010213,High Plains,72.76,27.24,9.18,0.00,0.00,0.00,2001-02-13,2001-02-19,1
20010213,Midwest,90.09,9.91,1.62,0.10,0.00,0.00,2001-02-13,2001-02-19,1
20010213,Northeast,76.32,23.68,3.56,0.41,0.00,0.00,2001-02-13,2001-02-19,1
20010213,South,70.66,29.34,12.70,3.40,0.02,0.00,2001-02-13,2001-02-19,1
20010213,Southeast,12.59,87.41,65.49,39.22,16.66,6.36,2001-02-13,2001-02-19,1
20010213,West,68.52,31.48,22.31,2.08,0.00,0.00,2001-02-13,2001-02-19,1
20010206,High Plains,68.54,31.46,4.34,0.95,0.00,0.00,2001-02-06,2001-02-12,1
20010206,Midwest,82.62,17.38,2.59,0.00,0.00,0.00,2001-02-06,2001-02-12,1
20010206,Northeast,76.28,23.72,0.69,0.00,0.00,0.00,2001-02-06,2001-02-12,1
20010206,South,70.93,29.07,13.46,4.35,0.00,0.00,2001-02-06,2001-02-12,1
20010206,Southeast,14.39,85.61,58.09,34.33,10.62,3.48,2001-02-06,2001-02-12,1
20010206,West,69.11,30.89,5.05,2.10,0.00,0.00,2001-02-06,2001-02-12,1
20010130,High Plains,66.19,33.81,4.34,0.95,0.00,0.00,2001-01-30,2001-02-05,1
20010130,Midwest,82.58,17.42,2.72,0.00,0.00,0.00,2001-01-30,2001-02-05,1
20010130,Northeast,70.07,29.93,0.69,0.00,0.00,0.00,2001-01-30,2001-02-05,1
20010130,South,69.91,30.09,14.52,4.35,0.00,0.00,2001-01-30,2001-02-05,1
20010130,Southeast,12.30,87.70,53.11,30.37,9.19,3.59,2001-01-30,2001-02-05,1
20010130,West,70.46,29.54,5.05,1.96,0.00,0.00,2001-01-30,2001-02-05,1
20010123,High Plains,57.43,42.57,5.89,1.67,0.00,0.00,2001-01-23,2001-01-29,1
20010123,Midwest,62.01,37.99,5.91,0.67,0.00,0.00,2001-01-23,2001-01-29,1
20010123,Northeast,69.12,30.88,0.69,0.00,0.00,0.00,2001-01-23,2001-01-29,1
20010123,South,69.00,31.00,15.34,6.74,0.00,0.00,2001-01-23,2001-01-29,1
20010123,Southeast,21.19,78.81,55.40,30.93,9.19,3.59,2001-01-23,2001-01-29,1
20010123,West,69.89,30.11,5.02,1.96,0.13,0.00,2001-01-23,2001-01-29,1
20010116,High Plains,73.07,26.93,4.64,0.73,0.00,0.00,2001-01-16,2001-01-22,1
20010116,Midwest,82.75,17.25,5.11,0.76,0.00,0.00,2001-01-16,2001-01-22,1
20010116,Northeast,88.38,11.62,2.18,0.63,0.00,0.00,2001-01-16,2001-01-22,1
20010116,South,60.41,39.59,19.40,6.23,0.90,0.00,2001-01-16,2001-01-22,1
20010116,Southeast,22.09,77.91,65.65,38.16,13.55,3.45,2001-01-16,2001-01-22,1
20010116,West,85.23,14.77,4.99,1.83,0.13,0.00,2001-01-16,2001-01-22,1
20010109,High Plains,73.07,26.93,4.64,2.56,0.00,0.00,2001-01-09,2001-01-15,1
20010109,Midwest,82.97,17.03,5.11,1.24,0.00,0.00,2001-01-09,2001-01-15,1
20010109,Northeast,90.35,9.65,2.18,0.63,0.00,0.00,2001-01-09,2001-01-15,1
20010109,South,60.41,39.59,19.40,6.23,0.90,0.00,2001-01-09,2001-01-15,1
20010109,Southeast,23.47,76.53,65.65,38.16,12.31,3.43,2001-01-09,2001-01-15,1
20010109,West,81.96,18.04,4.76,1.83,0.13,0.00,2001-01-09,2001-01-15,1
20010102,High Plains,67.31,32.69,4.64,2.56,0.00,0.00,2001-01-02,2001-01-08,1
20010102,Midwest,86.92,13.08,4.67,0.95,0.00,0.00,2001-01-02,2001-01-08,1
20010102,Northeast,90.35,9.65,1.99,0.19,0.00,0.00,2001-01-02,2001-01-08,1
20010102,South,60.55,39.45,18.01,4.96,0.35,0.00,2001-01-02,2001-01-08,1
20010102,Southeast,23.47,76.53,65.27,37.38,8.49,3.43,2001-01-02,2001-01-08,1
20010102,West,85.25,14.75,4.75,1.82,0.13,0.00,2001-01-02,2001-01-08,1
20001226,High Plains,67.31,32.69,4.59,2.56,0.00,0.00,2000-12-26,2001-01-01,1
20001226,Midwest,85.75,14.25,4.46,0.95,0.00,0.00,2000-12-26,2001-01-01,1
20001226,Northeast,90.35,9.65,1.99,0.19,0.00,0.00,2000-12-26,2001-01-01,1
20001226,South,60.55,39.45,19.89,6.80,0.31,0.00,2000-12-26,2001-01-01,1
20001226,Southeast,23.47,76.53,67.23,48.22,8.56,3.69,2000-12-26,2001-01-01,1
20001226,West,88.01,11.99,4.75,1.82,0.14,0.00,2000-12-26,2001-01-01,1
20001219,High Plains,62.81,37.19,5.30,2.18,0.00,0.00,2000-12-19,2000-12-25,1
20001219,Midwest,84.26,15.74,5.62,0.97,0.00,0.00,2000-12-19,2000-12-25,1
20001219,Northeast,90.15,9.85,1.99,0.19,0.00,0.00,2000-12-19,2000-12-25,1
20001219,South,59.65,40.35,22.34,6.83,0.35,0.00,2000-12-19,2000-12-25,1
20001219,Southeast,21.93,78.07,67.82,49.39,7.68,3.11,2000-12-19,2000-12-25,1
20001219,West,86.75,13.25,5.12,1.74,0.14,0.00,2000-12-19,2000-12-25,1
20001212,High Plains,59.21,40.79,5.87,1.76,0.00,0.00,2000-12-12,2000-12-18,1
20001212,Midwest,79.29,20.71,8.28,1.51,0.00,0.00,2000-12-12,2000-12-18,1
20001212,Northeast,76.66,23.34,6.06,1.12,0.00,0.00,2000-12-12,2000-12-18,1
20001212,South,57.26,42.74,26.42,12.05,0.59,0.00,2000-12-12,2000-12-18,1
20001212,Southeast,15.13,84.87,70.10,57.40,9.47,2.59,2000-12-12,2000-12-18,1
20001212,West,85.32,14.68,5.08,1.74,0.14,0.00,2000-12-12,2000-12-18,1
20001205,High Plains,57.11,42.89,5.87,1.56,0.00,0.00,2000-12-05,2000-12-11,1
20001205,Midwest,78.76,21.24,7.50,1.28,0.00,0.00,2000-12-05,2000-12-11,1
20001205,Northeast,79.12,20.88,3.69,0.61,0.00,0.00,2000-12-05,2000-12-11,1
20001205,South,56.81,43.19,26.04,11.91,0.17,0.00,2000-12-05,2000-12-11,1
20001205,Southeast,12.21,87.79,70.52,56.65,7.27,1.42,2000-12-05,2000-12-11,1
20001205,West,84.54,15.46,5.13,1.68,0.14,0.00,2000-12-05,2000-12-11,1
20001128,High Plains,53.34,46.66,5.78,1.94,0.00,0.00,2000-11-28,2000-12-04,1
20001128,Midwest,78.74,21.26,6.35,0.89,0.00,0.00,2000-11-28,2000-12-04,1
20001128,Northeast,80.61,19.39,0.61,0.00,0.00,0.00,2000-11-28,2000-12-04,1
20001128,South,53.64,46.36,26.04,11.98,0.17,0.00,2000-11-28,2000-12-04,1
20001128,Southeast,12.71,87.29,69.29,56.32,6.23,0.00,2000-11-28,2000-12-04,1
20001128,West,82.42,17.58,5.14,1.75,0.14,0.00,2000-11-28,2000-12-04,1
20001121,High Plains,53.52,46.48,5.78,1.94,0.00,0.00,2000-11-21,2000-11-27,1
20001121,Midwest,82.14,17.86,6.47,1.03,0.04,0.00,2000-11-21,2000-11-27,1
20001121,Northeast,95.03,4.97,0.51,0.00,0.00,0.00,2000-11-21,2000-11-27,1
20001121,South,47.83,52.17,33.42,19.86,5.14,0.00,2000-11-21,2000-11-27,1
20001121,Southeast,5.06,94.94,71.00,59.10,17.19,0.00,2000-11-21,2000-11-27,1
20001121,West,82.40,17.60,5.14,1.75,0.14,0.00,2000-11-21,2000-11-27,1
20001114,High Plains,52.86,47.14,5.72,2.21,0.00,0.00,2000-11-14,2000-11-20,1
20001114,Midwest,80.87,19.13,6.93,1.03,0.04,0.00,2000-11-14,2000-11-20,1
20001114,Northeast,94.22,5.78,1.03,0.00,0.00,0.00,2000-11-14,2000-11-20,1
20001114,South,43.86,56.14,39.29,25.27,12.51,2.46,2000-11-14,2000-11-20,1
20001114,Southeast,4.21,95.79,73.04,61.43,36.88,3.00,2000-11-14,2000-11-20,1
20001114,West,82.52,17.48,4.90,1.77,0.14,0.00,2000-11-14,2000-11-20,1
20001107,High Plains,44.97,55.03,6.85,3.23,0.00,0.00,2000-11-07,2000-11-13,1
20001107,Midwest,64.97,35.03,8.86,1.68,0.02,0.00,2000-11-07,2000-11-13,1
20001107,Northeast,64.91,35.09,1.02,0.00,0.00,0.00,2000-11-07,2000-11-13,1
20001107,South,42.73,57.27,39.19,26.99,18.38,3.36,2000-11-07,2000-11-13,1
20001107,Southeast,5.89,94.11,73.29,60.08,42.92,4.18,2000-11-07,2000-11-13,1
20001107,West,76.96,23.04,5.71,1.87,0.23,0.00,2000-11-07,2000-11-13,1
20001031,High Plains,18.88,81.12,34.31,6.00,0.95,0.00,2000-10-31,2000-11-06,1
20001031,Midwest,49.50,50.50,16.47,2.49,0.94,0.00,2000-10-31,2000-11-06,1
20001031,Northeast,83.33,16.67,0.95,0.00,0.00,0.00,2000-10-31,2000-11-06,1
20001031,South,8.21,91.79,80.18,44.67,25.20,8.56,2000-10-31,2000-11-06,1
20001031,Southeast,7.66,92.34,72.20,59.99,43.95,11.78,2000-10-31,2000-11-06,1
20001031,West,69.35,30.65,10.97,3.38,0.23,0.00,2000-10-31,2000-11-06,1
20001024,High Plains,13.04,86.96,39.99,13.16,3.08,0.00,2000-10-24,2000-10-30,1
20001024,Midwest,54.02,45.98,16.77,4.03,1.40,0.00,2000-10-24,2000-10-30,1
20001024,Northeast,98.59,1.41,0.00,0.00,0.00,0.00,2000-10-24,2000-10-30,1
20001024,South,0.03,99.97,90.77,41.13,24.85,4.06,2000-10-24,2000-10-30,1
20001024,Southeast,19.20,80.80,61.83,46.87,25.52,10.18,2000-10-24,2000-10-30,1
20001024,West,60.41,39.59,16.41,4.50,0.23,0.00,2000-10-24,2000-10-30,1
20001017,High Plains,23.37,76.63,38.69,17.16,2.68,0.00,2000-10-17,2000-10-23,1
20001017,Midwest,67.75,32.25,12.80,3.21,0.48,0.00,2000-10-17,2000-10-23,1
20001017,Northeast,98.29,1.71,0.00,0.00,0.00,0.00,2000-10-17,2000-10-23,1
20001017,South,0.00,100.00,99.97,69.29,25.59,1.13,2000-10-17,2000-10-23,1
20001017,Southeast,28.18,71.82,60.82,39.43,20.73,8.80,2000-10-17,2000-10-23,1
20001017,West,61.45,38.55,16.62,5.02,0.15,0.00,2000-10-17,2000-10-23,1
20001010,High Plains,28.54,71.46,37.74,19.16,0.89,0.00,2000-10-10,2000-10-16,1
20001010,Midwest,74.91,25.09,10.14,2.58,0.00,0.00,2000-10-10,2000-10-16,1
20001010,Northeast,91.67,8.33,0.00,0.00,0.00,0.00,2000-10-10,2000-10-16,1
20001010,South,0.08,99.92,98.15,75.39,20.43,0.02,2000-10-10,2000-10-16,1
20001010,Southeast,39.77,60.23,50.84,33.09,17.05,4.74,2000-10-10,2000-10-16,1
20001010,West,57.56,42.44,21.35,7.50,0.86,0.00,2000-10-10,2000-10-16,1
20001003,High Plains,26.37,73.63,37.95,19.28,0.89,0.00,2000-10-03,2000-10-09,1
20001003,Midwest,72.15,27.85,9.17,2.62,0.03,0.00,2000-10-03,2000-10-09,1
20001003,Northeast,88.51,11.49,0.00,0.00,0.00,0.00,2000-10-03,2000-10-09,1
20001003,South,0.42,99.58,96.77,86.33,26.99,1.14,2000-10-03,2000-10-09,1
20001003,Southeast,41.82,58.18,49.14,31.26,16.69,5.62,2000-10-03,2000-10-09,1
20001003,West,57.22,42.78,22.25,7.73,0.87,0.00,2000-10-03,2000-10-09,1
20000926,High Plains,25.22,74.78,33.75,15.51,0.35,0.00,2000-09-26,2000-10-02,1
20000926,Midwest,76.49,23.51,6.49,2.62,0.03,0.00,2000-09-26,2000-10-02,1
20000926,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-09-26,2000-10-02,1
20000926,South,1.89,98.11,96.77,79.53,26.99,1.14,2000-09-26,2000-10-02,1
20000926,Southeast,41.60,58.40,49.14,29.98,16.69,5.62,2000-09-26,2000-10-02,1
20000926,West,58.79,41.21,19.57,7.31,0.87,0.00,2000-09-26,2000-10-02,1
20000919,High Plains,26.71,73.29,39.18,19.68,3.06,0.00,2000-09-19,2000-09-25,1
20000919,Midwest,69.78,30.22,14.11,4.34,0.00,0.00,2000-09-19,2000-09-25,1
20000919,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-09-19,2000-09-25,1
20000919,South,1.97,98.03,97.17,83.80,28.46,2.39,2000-09-19,2000-09-25,1
20000919,Southeast,37.08,62.92,51.94,37.98,27.56,12.63,2000-09-19,2000-09-25,1
20000919,West,60.33,39.67,18.52,7.13,0.40,0.00,2000-09-19,2000-09-25,1
20000912,High Plains,29.93,70.07,37.27,14.18,2.56,0.00,2000-09-12,2000-09-18,1
20000912,Midwest,80.74,19.26,6.83,0.31,0.00,0.00,2000-09-12,2000-09-18,1
20000912,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-09-12,2000-09-18,1
20000912,South,1.97,98.03,97.17,80.59,30.12,3.03,2000-09-12,2000-09-18,1
20000912,Southeast,34.52,65.48,55.78,48.48,31.31,12.29,2000-09-12,2000-09-18,1
20000912,West,60.50,39.50,18.20,5.78,0.33,0.00,2000-09-12,2000-09-18,1
20000905,High Plains,32.21,67.79,29.12,9.31,1.48,0.00,2000-09-05,2000-09-11,1
20000905,Midwest,81.97,18.03,4.19,0.10,0.00,0.00,2000-09-05,2000-09-11,1
20000905,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-09-05,2000-09-11,1
20000905,South,1.97,98.03,86.85,59.50,26.21,5.40,2000-09-05,2000-09-11,1
20000905,Southeast,32.95,67.05,55.52,47.19,31.82,17.27,2000-09-05,2000-09-11,1
20000905,West,58.12,41.88,17.82,5.33,0.32,0.00,2000-09-05,2000-09-11,1
20000829,High Plains,44.29,55.71,26.30,8.63,1.48,0.00,2000-08-29,2000-09-04,1
20000829,Midwest,90.22,9.78,3.06,0.00,0.00,0.00,2000-08-29,2000-09-04,1
20000829,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-08-29,2000-09-04,1
20000829,South,6.28,93.72,65.48,38.12,16.81,2.48,2000-08-29,2000-09-04,1
20000829,Southeast,31.78,68.22,58.05,49.20,36.23,21.06,2000-08-29,2000-09-04,1
20000829,West,52.87,47.13,21.22,5.61,0.33,0.00,2000-08-29,2000-09-04,1
20000822,High Plains,53.21,46.79,23.19,7.31,1.32,0.00,2000-08-22,2000-08-28,1
20000822,Midwest,91.29,8.71,2.90,0.00,0.00,0.00,2000-08-22,2000-08-28,1
20000822,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-08-22,2000-08-28,1
20000822,South,20.86,79.14,56.78,29.17,9.71,2.37,2000-08-22,2000-08-28,1
20000822,Southeast,31.26,68.74,58.27,49.17,35.94,20.50,2000-08-22,2000-08-28,1
20000822,West,57.36,42.64,18.78,5.12,0.04,0.00,2000-08-22,2000-08-28,1
20000815,High Plains,46.07,53.93,23.30,7.67,1.32,0.00,2000-08-15,2000-08-21,1
20000815,Midwest,91.08,8.92,1.92,0.00,0.00,0.00,2000-08-15,2000-08-21,1
20000815,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-08-15,2000-08-21,1
20000815,South,21.21,78.79,52.18,25.45,5.08,1.49,2000-08-15,2000-08-21,1
20000815,Southeast,30.37,69.63,59.65,49.11,33.95,17.87,2000-08-15,2000-08-21,1
20000815,West,55.12,44.88,17.19,4.63,0.04,0.00,2000-08-15,2000-08-21,1
20000808,High Plains,46.95,53.05,20.30,5.16,1.01,0.00,2000-08-08,2000-08-14,1
20000808,Midwest,91.22,8.78,2.13,0.00,0.00,0.00,2000-08-08,2000-08-14,1
20000808,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-08-08,2000-08-14,1
20000808,South,26.78,73.22,46.87,20.13,5.15,2.32,2000-08-08,2000-08-14,1
20000808,Southeast,28.40,71.60,64.28,52.44,35.20,17.92,2000-08-08,2000-08-14,1
20000808,West,54.42,45.58,13.62,2.53,0.04,0.00,2000-08-08,2000-08-14,1
20000801,High Plains,42.82,57.18,21.74,5.53,1.01,0.00,2000-08-01,2000-08-07,1
20000801,Midwest,86.52,13.48,4.37,0.00,0.00,0.00,2000-08-01,2000-08-07,1
20000801,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-08-01,2000-08-07,1
20000801,South,29.11,70.89,45.01,17.29,5.50,2.32,2000-08-01,2000-08-07,1
20000801,Southeast,26.57,73.43,66.98,56.47,39.18,20.75,2000-08-01,2000-08-07,1
20000801,West,58.36,41.64,12.16,1.93,0.04,0.00,2000-08-01,2000-08-07,1
20000725,High Plains,42.10,57.90,21.49,5.53,1.01,0.00,2000-07-25,2000-07-31,1
20000725,Midwest,81.60,18.40,5.83,0.00,0.00,0.00,2000-07-25,2000-07-31,1
20000725,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-07-25,2000-07-31,1
20000725,South,30.37,69.63,39.50,15.08,5.59,2.32,2000-07-25,2000-07-31,1
20000725,Southeast,24.30,75.70,69.26,59.58,41.89,22.62,2000-07-25,2000-07-31,1
20000725,West,56.86,43.14,10.89,0.31,0.05,0.00,2000-07-25,2000-07-31,1
20000718,High Plains,38.22,61.78,25.36,6.36,1.28,0.00,2000-07-18,2000-07-24,1
20000718,Midwest,81.23,18.77,5.75,0.00,0.00,0.00,2000-07-18,2000-07-24,1
20000718,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-07-18,2000-07-24,1
20000718,South,31.18,68.82,32.44,8.65,3.71,0.85,2000-07-18,2000-07-24,1
20000718,Southeast,18.17,81.83,74.15,64.04,47.29,20.39,2000-07-18,2000-07-24,1
20000718,West,56.24,43.76,10.56,0.38,0.06,0.00,2000-07-18,2000-07-24,1
20000711,High Plains,37.67,62.33,29.15,6.73,1.49,0.00,2000-07-11,2000-07-17,1
20000711,Midwest,86.06,13.94,5.48,0.00,0.00,0.00,2000-07-11,2000-07-17,1
20000711,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2000-07-11,2000-07-17,1
20000711,South,47.03,52.97,20.44,6.10,2.69,0.00,2000-07-11,2000-07-17,1
20000711,Southeast,21.92,78.08,71.29,61.16,40.66,17.05,2000-07-11,2000-07-17,1
20000711,West,51.01,48.99,10.80,0.39,0.07,0.00,2000-07-11,2000-07-17,1
20000704,High Plains,38.53,61.47,24.21,9.37,1.49,0.00,2000-07-04,2000-07-10,1
20000704,Midwest,84.33,15.67,5.96,1.51,0.00,0.00,2000-07-04,2000-07-10,1
20000704,Northeast,99.17,0.83,0.00,0.00,0.00,0.00,2000-07-04,2000-07-10,1
20000704,South,56.68,43.32,16.59,5.12,2.69,0.00,2000-07-04,2000-07-10,1
20000704,Southeast,19.77,80.23,69.83,56.13,36.89,13.06,2000-07-04,2000-07-10,1
20000704,West,51.84,48.16,7.49,0.40,0.07,0.00,2000-07-04,2000-07-10,1
20000627,High Plains,44.58,55.42,16.41,10.18,0.00,0.00,2000-06-27,2000-07-03,1
20000627,Midwest,72.02,27.98,11.34,4.67,0.00,0.00,2000-06-27,2000-07-03,1
20000627,Northeast,96.41,3.59,0.63,0.00,0.00,0.00,2000-06-27,2000-07-03,1
20000627,South,52.06,47.94,28.98,10.73,3.21,1.88,2000-06-27,2000-07-03,1
20000627,Southeast,17.01,82.99,76.08,59.45,40.63,13.81,2000-06-27,2000-07-03,1
20000627,West,63.74,36.26,11.84,4.30,0.06,0.00,2000-06-27,2000-07-03,1
20000620,High Plains,48.30,51.70,14.51,10.00,0.36,0.00,2000-06-20,2000-06-26,1
20000620,Midwest,64.03,35.97,18.04,10.76,1.86,0.00,2000-06-20,2000-06-26,1
20000620,Northeast,98.12,1.88,0.00,0.00,0.00,0.00,2000-06-20,2000-06-26,1
20000620,South,57.40,42.60,26.59,16.50,12.12,1.88,2000-06-20,2000-06-26,1
20000620,Southeast,23.71,76.29,68.55,56.82,38.40,13.61,2000-06-20,2000-06-26,1
20000620,West,68.85,31.15,10.61,3.99,0.90,0.00,2000-06-20,2000-06-26,1
20000613,High Plains,52.72,47.28,12.50,7.83,1.48,0.00,2000-06-13,2000-06-19,1
20000613,Midwest,46.04,53.96,24.81,12.64,3.10,0.00,2000-06-13,2000-06-19,1
20000613,Northeast,98.33,1.67,0.00,0.00,0.00,0.00,2000-06-13,2000-06-19,1
20000613,South,55.24,44.76,26.59,17.54,12.73,1.88,2000-06-13,2000-06-19,1
20000613,Southeast,23.31,76.69,67.77,55.34,39.14,12.52,2000-06-13,2000-06-19,1
20000613,West,72.28,27.72,10.51,4.10,0.96,0.00,2000-06-13,2000-06-19,1
20000606,High Plains,70.16,29.84,10.34,5.36,1.15,0.00,2000-06-06,2000-06-12,1
20000606,Midwest,60.28,39.72,21.22,11.99,2.12,0.00,2000-06-06,2000-06-12,1
20000606,Northeast,99.21,0.79,0.00,0.00,0.00,0.00,2000-06-06,2000-06-12,1
20000606,South,54.42,45.58,24.95,17.49,12.67,1.73,2000-06-06,2000-06-12,1
20000606,Southeast,25.00,75.00,63.06,46.77,21.97,0.00,2000-06-06,2000-06-12,1
20000606,West,79.06,20.94,9.81,3.98,0.90,0.00,2000-06-06,2000-06-12,1
